Country,RIC,Company Name,GICS Sector ,GICS Industry
Qatar,MCCS.QA,Mannai Corporation QPSC,Industrials,Industrial Conglomerates
Qatar,VFQS.QA,Vodafone Qatar PQSC,Communication Services,Wireless Telecommunication Services
Qatar,QNNC.QA,Qatar Navigation QPSC,Industrials,Marine Transportation
Qatar,AABQ.QA,Ahli Bank QPSC,Financials,Banks
Qatar,WDAM.QA,Widam Food Company QPSC,Consumer Staples,Food Products
Qatar,QGMS.QA,Qatari German Company for Medical Devices QPSC,Health Care,Health Care Equipment & Supplies
Qatar,IHGS.QA,Inma Holding Co,Financials,Capital Markets
Qatar,QIMC.QA,Qatar Industrial Manufacturing Company QPSC,Industrials,Industrial Conglomerates
Qatar,QIIB.QA,Qatar International Islamic Bank QPSC,Financials,Banks
Qatar,ERES.QA,Ezdan Holding Group QPSC,Real Estate,Real Estate Management & Development
Qatar,DBIS.QA,Dlala Brokerage and Investment Holding Co QPSC,Financials,Capital Markets
Qatar,BRES.QA,Barwa Real Estate Company QPSC,Real Estate,Real Estate Management & Development
Qatar,QISB.QA,Qatar Islamic Bank QPSC,Financials,Banks
Qatar,ZHCD.QA,Zad Holding Company QPSC,Consumer Staples,Food Products
Qatar,AHCS.QA,Aamal Company QPSC,Industrials,Industrial Conglomerates
Qatar,MERS.QA,Al Meera Consumer Goods Company QPSC,Consumer Staples,Consumer Staples Distribution & Retail
Qatar,NLCS.QA,Alijarah Holding Company QPSC,Real Estate,Real Estate Management & Development
Qatar,GISS.QA,Gulf International Services QPSC,Energy,Energy Equipment & Services
Qatar,QOIS.QA,Qatar Oman Investment Company QPSC,Financials,Capital Markets
Qatar,ORDS.QA,Ooredoo QPSC,Communication Services,Diversified Telecommunication Services
Qatar,BEMA.QA,Damaan Islamic Insurance Co Beema,Financials,Insurance
Qatar,DUBK.QA,Dukhan Bank QPSC,Financials,Banks
Qatar,MHAR.QA,Al Mahhar Holding Company QPSC,Energy,Energy Equipment & Services
Qatar,TQES.QA,Qatar Electronic Systems Company (Techno Q) QPSC,Industrials,Commercial Services & Supplies
Saudi Arabia,1214.SE,Al Hassan Ghazi Ibrahim Shaker Company SJSC,Industrials,Trading Companies & Distributors
Saudi Arabia,8300.SE,Wataniya Insurance Company SJSC,Financials,Insurance
Saudi Arabia,8310.SE,Amana Cooperative Insurance Company SJSC,Financials,Insurance
Saudi Arabia,4310.SE,Knowledge Economic City Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,3091.SE,Al Jouf Cement Company SJSC,Materials,Construction Materials
Saudi Arabia,1301.SE,United Wire Factories Company JSC,Materials,Metals & Mining
Saudi Arabia,4003.SE,United Electronics Company JSC,Consumer Discretionary,Specialty Retail
Saudi Arabia,1201.SE,Takween Advanced Industries SJSC,Materials,Containers & Packaging
Saudi Arabia,8311.SE,Saudi Enaya Cooperative Insurance Company SJSC,Financials,Insurance
Saudi Arabia,3002.SE,Najran Cement Company SJSC,Materials,Construction Materials
Saudi Arabia,1810.SE,Seera Holding Group SJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,6004.SE,CATRION Catering Holding Company SJSC,Industrials,Commercial Services & Supplies
Saudi Arabia,3003.SE,City Cement Company CJSC,Materials,Construction Materials
Saudi Arabia,4004.SE,Dallah Healthcare Company SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,3004.SE,Northern Region Cement Company SJSC,Materials,Construction Materials
Saudi Arabia,4005.SE,National Medical Care Company SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,8012.SE,Aljazira Takaful Taawuni Company SJSC,Financials,Insurance
Saudi Arabia,1302.SE,Bawan Company SJSC,Industrials,Building Products
Saudi Arabia,1820.SE,BAAN Holding Group Company SJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,4006.SE,Saudi Marketing Company (Farm Superstores) SJSC,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,4008.SE,Saudi Company for Hardware SJSC,Consumer Discretionary,Specialty Retail
Saudi Arabia,1180.SE,Saudi National Bank SJSC,Financials,Banks
Saudi Arabia,3005.SE,Umm Al Qura Cement Company SJSC,Materials,Construction Materials
Saudi Arabia,4007.SE,Al Hammadi Holding Company SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,1303.SE,Electrical Industries Company JSC,Industrials,Electrical Equipment
Saudi Arabia,4031.SE,Saudi Ground Services Company SJSC,Industrials,Transportation Infrastructure
Saudi Arabia,1202.SE,Middle East Company for Manufacturing and Producing Paper SJSC,Materials,Paper & Forest Products
Saudi Arabia,4320.SE,Al-Andalus Property Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,4009.SE,Middle East Healthcare Company SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,1304.SE,Al Yamamah Steel Industries Company CJSC,Materials,Metals & Mining
Saudi Arabia,4011.SE,L'azurde Company for Jewelry SJSC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
Saudi Arabia,4330.SE,Riyad REIT,Real Estate,Diversified REITs
Saudi Arabia,4191.SE,Abdullah Saad Mohammed Abo Moati for Bookstores Company SJSC,Consumer Discretionary,Specialty Retail
Saudi Arabia,4331.SE,AlJazira REIT,Real Estate,Industrial REITs
Saudi Arabia,4141.SE,Al-Omran Industrial and Trading Co CJSC,Industrials,Building Products
Saudi Arabia,1832.SE,Sadr Logistics Company SJSC,Industrials,Commercial Services & Supplies
Saudi Arabia,7201.SE,Arab Sea Information Systems Company SJSC,Information Technology,Software
Saudi Arabia,4051.SE,Baazeem Trading Company SJSC,Consumer Discretionary,Distributors
Saudi Arabia,6013.SE,Development Works Food Co CJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,6012.SE,Raydan Food Company SJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,4332.SE,Jadwa REIT Al Haramain Fund,Real Estate,Diversified REITs
Saudi Arabia,4012.SE,Thob Al Aseel Company SJSC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
Saudi Arabia,4333.SE,Taleem REIT Fund,Real Estate,Specialized REITs
Saudi Arabia,3008.SE,Al Kathiri Holding Company SJSC,Materials,Construction Materials
Saudi Arabia,4334.SE,Al Maather REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,3007.SE,Zahrat Al Waha for Trading Company SJSC,Materials,Containers & Packaging
Saudi Arabia,4335.SE,Musharaka REIT,Real Estate,Diversified REITs
Saudi Arabia,4336.SE,Mulkia Gulf Real Estate Reit Fund,Real Estate,Diversified REITs
Saudi Arabia,4340.SE,Al Rajhi REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,4337.SE,SICO Saudi REIT Fund,Real Estate,Hotel & Resort REITs
Saudi Arabia,4339.SE,Derayah REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,4347.SE,Bonyan REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,4345.SE,Alinma Retail REIT Fund,Real Estate,Retail REITs
Saudi Arabia,4346.SE,MEFIC REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,9510.SE,National Building and Marketing Company CJSC,Industrials,Trading Companies & Distributors
Saudi Arabia,4344.SE,SEDCO Capital REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,4291.SE,National Company for Learning and Education SJSC,Consumer Discretionary,Diversified Consumer Services
Saudi Arabia,1830.SE,Leejam Sports Company SJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,9596.SE,Quara Finance Company CJSC,Financials,Consumer Finance
Saudi Arabia,4081.SE,Nayifat Finance Co,Financials,Consumer Finance
Saudi Arabia,7200.SE,Al Moammar Information Systems Co SJSC,Information Technology,IT Services
Saudi Arabia,1831.SE,Maharah for Human Resources Company SJSC,Industrials,Professional Services
Saudi Arabia,4321.SE,Arabian Centres Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,2222.SE,Saudi Arabian Oil Co,Energy,"Oil, Gas & Consumable Fuels"
Saudi Arabia,4161.SE,BinDawood Holding Company SJSC,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,4292.SE,Ataa Educational Company SJSC,Consumer Discretionary,Diversified Consumer Services
Saudi Arabia,9403.SE,Albilad Saudi Sovereign Sukuk ETF,,
Saudi Arabia,9404.SE,Alinma Saudi Gov Sukuk ETF - Short Maturity,,
Saudi Arabia,4013.SE,Dr Sulaiman Al Habib Medical Services Group Company SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,9405.SE,Albilad Gold ETF,,
Saudi Arabia,2081.SE,Alkhorayef Water and Power Technologies Company SCJSC,Utilities,Water Utilities
Saudi Arabia,2281.SE,Tanmiah Food Company SJSC,Consumer Staples,Food Products
Saudi Arabia,7202.SE,Arabian Internet and Communications Services Company SJSC,Information Technology,IT Services
Saudi Arabia,1111.SE,Saudi Tadawul Group Holding Company SJSC,Financials,Capital Markets
Saudi Arabia,1322.SE,Al Masane Al Kobra Mining Company CJSC,Materials,Metals & Mining
Saudi Arabia,4164.SE,Al Nahdi Medical Company SJSC,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,4701.SE,Alkhabeer Growth & Income Traded Fund,,
Saudi Arabia,9553.SE,Malen Iron Company PJSC,Materials,Metals & Mining
Saudi Arabia,9552.SE,Saudi Top for Trading Company SCJSC,Materials,Chemicals
Saudi Arabia,9557.SE,Edarat Communication and Information Technology Co,Information Technology,IT Services
Saudi Arabia,4192.SE,Al-Saif Stores for Development & Investment Company SJSC,Consumer Discretionary,Specialty Retail
Saudi Arabia,4349.SE,Alinma Hospitality Reit Fund,Real Estate,Hotel & Resort REITs
Saudi Arabia,9560.SE,Waja Company SJSC,Industrials,Industrial Conglomerates
Saudi Arabia,9563.SE,Bena Steel Industries Company SJSC,Materials,Metals & Mining
Saudi Arabia,9564.SE,Horizon Foods Co SCJSC,Consumer Staples,Food Products
Saudi Arabia,9562.SE,Food Gate Trading Company CJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,9567.SE,Ghida Alsultan for Fast Food Company CJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,9566.SE,Saudi Lime Industries Company SCJSC,Materials,Construction Materials
Saudi Arabia,9565.SE,Meyar Co,Materials,Construction Materials
Saudi Arabia,9559.SE,Balady Poultry Trading Company SJSC,Consumer Staples,Food Products
Saudi Arabia,9561.SE,Knowledge Net Co,Information Technology,Software
Saudi Arabia,4703.SE,SEDCO Capital Multi Asset Traded Fund,,
Saudi Arabia,4350.SE,Alistithmar AREIC Diversified REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,9410.SE,Albilad CSOP MSCI Hong Kong China Equity ETF,,
Saudi Arabia,9411.SE,SAB Invest Hang Seng Hong Kong ETF,,
Saudi Arabia,9409.SE,Yaqeen S&P ESG MENA ETF Fund,,
Saudi Arabia,2083.SE,Power and Water Utility Company for Jubail and Yanbu SJSC,Utilities,Multi-Utilities
Saudi Arabia,4142.SE,Riyadh Cables Group Company SJSC,Industrials,Electrical Equipment
Saudi Arabia,2381.SE,Arabian Drilling Co,Energy,Energy Equipment & Services
Saudi Arabia,9551.SE,Knowledge Tower Trading Co SJSC,Consumer Discretionary,Distributors
Saudi Arabia,7204.SE,Perfect Presentation for Commercial Services Company SJSC,Information Technology,IT Services
Saudi Arabia,9550.SE,Sure Global Tech Company SJSC,Information Technology,IT Services
Saudi Arabia,9549.SE,Abdulaziz & Mansour Ibrahim Albabtin Co PJSC,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,9548.SE,Arabian Plastic Industrial Company SJSC,Materials,Containers & Packaging
Saudi Arabia,9547.SE,Rawasi Al Bina Investment Co,Industrials,Construction & Engineering
Saudi Arabia,6014.SE,Alamar Foods Company JSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,9546.SE,Naba Alsaha Medical Services Company SCJSC,Health Care,Health Care Providers & Services
Saudi Arabia,9545.SE,International Human Resources Co,Industrials,Professional Services
Saudi Arabia,9544.SE,Future Care Trading Compnay SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,2282.SE,Naqi Water Co,Consumer Staples,Beverages
Saudi Arabia,9543.SE,Saudi Networkers Services Co,Information Technology,IT Services
Saudi Arabia,9541.SE,Academy of Learning Co,Consumer Discretionary,Diversified Consumer Services
Saudi Arabia,9542.SE,Keir International Co,Industrials,Construction & Engineering
Saudi Arabia,4322.SE,Retal Urban Development Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,9537.SE,Amwaj International Company SJSC,Consumer Discretionary,Distributors
Saudi Arabia,9535.SE,Ladun Investment Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,9540.SE,National Environmental Recycling Co,Industrials,Commercial Services & Supplies
Saudi Arabia,9539.SE,Agaseem Factory for Chemicals and Plastics Comany SJSC,Materials,Chemicals
Saudi Arabia,9538.SE,Naseej for Technology Company SJSC,Information Technology,IT Services
Saudi Arabia,9536.SE,Arabian Food & Dairy Factories Company,Consumer Staples,Food Products
Saudi Arabia,1183.SE,SHL Finance Company SJSC,Financials,Financial Services
Saudi Arabia,4163.SE,Al-Dawaa Medical Services Co,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,9530.SE,Arabian International Healthcare Holding Commpany SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,9532.SE,Al-Jouf Mineral Water bottling Co SCJSC,Consumer Staples,Beverages
Saudi Arabia,9534.SE,Saudi Azm for Communication and Information Technology Company SJSC,Information Technology,IT Services
Saudi Arabia,9533.SE,Saudi Parts Center Company SJSC,Industrials,Trading Companies & Distributors
Saudi Arabia,9531.SE,Obeikan Glass Company SJSC,Industrials,Building Products
Saudi Arabia,7203.SE,Elm Company SJSC,Information Technology,IT Services
Saudi Arabia,4144.SE,Raoom Trading Company SJSC,Industrials,Building Products
Saudi Arabia,4014.SE,Scientific and Medical Equipment House Company CJSC,Health Care,Health Care Providers & Services
Saudi Arabia,9528.SE,Gas Arabian Services Company SJSC,Industrials,Trading Companies & Distributors
Saudi Arabia,1321.SE,East Pipes Integrated Company for Industry CJSC,Materials,Metals & Mining
Saudi Arabia,9527.SE,AME Company for Medical Supplies,Health Care,Health Care Providers & Services
Saudi Arabia,9525.SE,Alwasail Industrial Company SJSC,Industrials,Building Products
Saudi Arabia,9524.SE,Advance International Communication & Information Technology,Information Technology,IT Services
Saudi Arabia,6017.SE,Jahez International Company for Information Systems Technology SCJSC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,4162.SE,Almunajem Foods Company SJSC,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,9523.SE,Group Five Pipe Saudi Company SJSC,Materials,Metals & Mining
Saudi Arabia,4071.SE,Arabian Contracting Services Company CJSC,Communication Services,Media
Saudi Arabia,9522.SE,Alhasoob Co,Consumer Discretionary,Specialty Retail
Saudi Arabia,9521.SE,Enma Al-Rawabi Co,Real Estate,Real Estate Management & Development
Saudi Arabia,2082.SE,Acwa Power Company SJSC,Utilities,Independent Power and Renewable Electricity Producers
Saudi Arabia,9516.SE,Natural Gas Distribution Company CJSC,Utilities,Gas Utilities
Saudi Arabia,6016.SE,Shatirah House Restaurant Co,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Saudi Arabia,4324.SE,Banan Real Estate Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,9518.SE,Canadian General Medical Centers Complex Company CJSC,Health Care,Health Care Providers & Services
Saudi Arabia,9517.SE,MOBI Industry Company SJSC,Consumer Staples,Household Products
Saudi Arabia,9514.SE,Mohammed Hasan AlNaqool Sons Co SCJSC,Materials,Construction Materials
Saudi Arabia,9515.SE,Fesh Fash Snack Food Production Co,Consumer Staples,Food Products
Saudi Arabia,4261.SE,Theeb Rent a Car Company SJSC,Industrials,Ground Transportation
Saudi Arabia,9513.SE,Watani Iron Steel Company SJSC,Materials,Metals & Mining
Saudi Arabia,3092.SE,Riyadh Cement Company SJSC,Materials,Construction Materials
Saudi Arabia,1182.SE,Amlak International Finance Company SJSC,Financials,Financial Services
Saudi Arabia,4323.SE,Sumou Real Estate Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,4348.SE,Alkhabeer REIT Fund,Real Estate,Diversified REITs
Saudi Arabia,4342.SE,Jadwa REIT Saudi Fund,Real Estate,Diversified REITs
Saudi Arabia,4338.SE,SNB Capital Fund of REITs Fund,Real Estate,Diversified REITs
Saudi Arabia,6060.SE,Ash-Sharqiyah Development Company SJSC,Consumer Staples,Food Products
Saudi Arabia,4061.SE,Anaam International Holding Group Company SJSC,Consumer Staples,Consumer Staples Distribution & Retail
Saudi Arabia,2140.SE,AYYAN Investment Co SJSC,Health Care,Health Care Providers & Services
Saudi Arabia,2170.SE,Alujain Corp,Materials,Chemicals
Saudi Arabia,4150.SE,Arriyadh Development Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,2100.SE,Wafrah for Industry and Development Company SJSC,Consumer Staples,Food Products
Saudi Arabia,6010.SE,National Agricultural Development Company SJSC,Consumer Staples,Food Products
Saudi Arabia,2160.SE,Saudi Arabian Amiantit Company SJSC,Industrials,Machinery
Saudi Arabia,2020.SE,SABIC Agri-Nutrients Company SJSC,Materials,Chemicals
Saudi Arabia,2030.SE,Saudi Arabian Refineries Company SJSC,Energy,"Oil, Gas & Consumable Fuels"
Saudi Arabia,4050.SE,Saudi Automotive Services Co SJSC,Consumer Discretionary,Specialty Retail
Saudi Arabia,4140.SE,Saudi Industrial Export Company SJSC,Industrials,Trading Companies & Distributors
Saudi Arabia,4020.SE,Saudi Real Estate Company SJSC,Real Estate,Real Estate Management & Development
Saudi Arabia,8120.SE,Gulf Union Alahlia Cooperative Insurance Company SJSC,Financials,Insurance
Saudi Arabia,2220.SE,National Metal Manufacturing and Casting MAADANIYYAT SJSC Co,Materials,Metals & Mining
Saudi Arabia,4180.SE,Fitaihi Holding Group Company SJSC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
Saudi Arabia,6070.SE,Al Jouf Agricultural Development Company SJSC,Consumer Staples,Food Products
Saudi Arabia,2330.SE,Advanced Petrochemical Co SJSC,Materials,Chemicals
Saudi Arabia,4190.SE,Jarir Marketing Company SJSC,Consumer Discretionary,Specialty Retail
Saudi Arabia,4260.SE,United International Transportation Company SJSC,Industrials,Ground Transportation
Saudi Arabia,7030.SE,Mobile Telecommunications Company Saudi Arabia SJSC,Communication Services,Wireless Telecommunication Services
Saudi Arabia,7020.SE,Etihad Etisalat Company SJSC,Communication Services,Wireless Telecommunication Services
Saudi Arabia,8010.SE,Company for Cooperative Insurance SJSC,Financials,Insurance
Saudi Arabia,7010.SE,Saudi Telecom Company SJSC,Communication Services,Diversified Telecommunication Services
Saudi Arabia,2010.SE,Saudi Basic Industries Corporation SJSC,Materials,Chemicals
Saudi Arabia,4130.SE,Saudi Darb Investment Co,Financials,Financial Services
Saudi Arabia,1120.SE,Al Rajhi Banking and Investment Corporation SJSC,Financials,Banks
Saudi Arabia,1050.SE,Banque Saudi Fransi SJSC,Financials,Banks
Saudi Arabia,1080.SE,Arab National Bank SJSC,Financials,Banks
Saudi Arabia,1020.SE,Bank Aljazira SJSC,Financials,Banks
Saudi Arabia,3080.SE,Eastern Province Cement Company SJSC,Materials,Construction Materials
